,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-6.137385632E+01,2.767669154E+01,11520000000.0,-5.895588732E+01,8.621656297E+01,11540000000.0,-6.220088650E+01,-1.466670101E+02,11560000000.0,-5.950361473E+01,-6.980074307E+01,11580000000.0,-6.720113154E+01,6.413927667E+01,11600000000.0,-6.005891310E+01,1.411276310E+02,11620000000.0,-5.622219090E+01,-1.250464701E+02,11640000000.0,-5.778480389E+01,1.376425676E+01,11660000000.0,-5.729480844E+01,1.290151670E+02,11680000000.0,-6.164243599E+01,-1.144299376E+02,11700000000.0,"-5.831660605E+01
","5.376920498E+00
"
1,11500000000.0,-5.875501675E+01,1.711935396E+02,11520000000.0,-5.734929550E+01,1.591118636E+02,11540000000.0,-6.007498493E+01,-8.232615511E+00,11560000000.0,-6.033031233E+01,-1.177336827E+01,11580000000.0,-5.980998921E+01,1.219637866E+02,11600000000.0,-6.089183996E+01,-9.419732242E+01,11620000000.0,-5.867756100E+01,-5.024209714E+01,11640000000.0,-6.103999341E+01,1.083049694E+02,11660000000.0,-6.715062678E+01,-1.410976738E+02,11680000000.0,-5.821248289E+01,-3.681306415E+01,11700000000.0,"-5.951378620E+01
","9.341618247E+01
"
2,11500000000.0,-6.462762809E+01,1.726767466E+02,11520000000.0,-5.905899934E+01,-4.819547870E+01,11540000000.0,-5.962898491E+01,1.692563063E+02,11560000000.0,-5.728514512E+01,-7.914377723E+01,11580000000.0,-6.649542560E+01,9.542286226E+01,11600000000.0,-6.946325520E+01,-1.635674116E+02,11620000000.0,-6.233914756E+01,-9.144071330E+01,11640000000.0,-6.879965049E+01,-1.451693537E+02,11660000000.0,-6.268039308E+01,1.259204341E+02,11680000000.0,-7.146365155E+01,-1.503472883E+02,11700000000.0,"-6.344054372E+01
","-4.318890458E+01
"
3,11500000000.0,-6.944699072E+01,2.866611653E+00,11520000000.0,-5.925932420E+01,1.447481542E+02,11540000000.0,-5.917236845E+01,-1.085094783E+02,11560000000.0,-5.770679977E+01,3.030508481E+01,11580000000.0,-6.150388600E+01,8.510115692E+01,11600000000.0,-5.917023543E+01,-1.329744543E+02,11620000000.0,-7.155977596E+01,-5.739849904E+01,11640000000.0,-6.985329602E+01,1.290019291E+02,11660000000.0,-6.885897619E+01,-1.649483895E+02,11680000000.0,-6.379034876E+01,-4.639662550E+01,11700000000.0,"-6.516439539E+01
","-2.263457140E+01
"
4,11500000000.0,-6.267841816E+01,8.531655532E+01,11520000000.0,-6.762284146E+01,-1.618741738E+02,11540000000.0,-6.278739707E+01,-9.155871613E+00,11560000000.0,-6.797107176E+01,1.107226331E+02,11580000000.0,-6.598890288E+01,-1.124692346E+02,11600000000.0,-6.266399001E+01,-2.338398499E+01,11620000000.0,-6.334617577E+01,1.409789243E+02,11640000000.0,-5.689917365E+01,-1.178063570E+02,11660000000.0,-7.138894362E+01,2.124578330E+01,11680000000.0,-6.790609489E+01,8.719496940E+01,11700000000.0,"-6.580817978E+01
","-1.564876787E+02
"
5,11500000000.0,-6.814371562E+01,1.348661438E+02,11520000000.0,-6.160679797E+01,-8.972707356E+01,11540000000.0,-6.444443505E+01,-1.632170148E+02,11560000000.0,-7.896251637E+01,-7.492200798E+01,11580000000.0,-6.428215370E+01,5.295216161E+01,11600000000.0,-6.284898093E+01,-1.305202919E+02,11620000000.0,-5.965970990E+01,-4.013727276E+01,11640000000.0,-7.017497407E+01,7.690265107E+01,11660000000.0,-6.005692456E+01,-1.413543452E+02,11680000000.0,-6.178937445E+01,-9.161071217E+00,11700000000.0,"-6.432654750E+01
","5.695271163E+01
"
6,11500000000.0,-6.955630538E+01,1.445606096E+02,11520000000.0,-6.529554566E+01,-8.111776996E+01,11540000000.0,-6.422574281E+01,-6.701507410E+01,11560000000.0,-6.047161085E+01,3.714220196E+01,11580000000.0,-5.584326621E+01,-1.588693127E+02,11600000000.0,-5.826482433E+01,-8.091704486E+01,11620000000.0,-5.708151049E+01,1.221285818E+02,11640000000.0,-5.879576878E+01,-1.079722563E+02,11660000000.0,-6.211831517E+01,-6.041195979E+01,11680000000.0,-5.776970549E+01,7.510949500E+01,11700000000.0,"-6.350246154E+01
","-1.164647923E+02
"
7,11500000000.0,-6.746440607E+01,-5.557010132E+01,11520000000.0,-7.777394428E+01,6.585333558E+01,11540000000.0,-7.809137632E+01,-1.246672378E+02,11560000000.0,-6.381842331E+01,-1.485746747E+02,11580000000.0,-8.263210814E+01,-7.832477996E+01,11600000000.0,-6.916051171E+01,1.177821937E+02,11620000000.0,-5.638232218E+01,-1.357669782E+02,11640000000.0,-6.024370449E+01,-4.867885131E+01,11660000000.0,-6.083542667E+01,1.057797766E+02,11680000000.0,-5.708586892E+01,-1.355545030E+02,11700000000.0,"-6.254694280E+01
","5.862475480E+01
"
8,11500000000.0,-6.416271972E+01,-1.563305834E+02,11520000000.0,-7.249953495E+01,-1.520172948E+02,11540000000.0,-7.573837640E+01,1.588158120E+02,11560000000.0,-6.921033515E+01,-7.278322758E+00,11580000000.0,-6.199411316E+01,1.629886935E+02,11600000000.0,-6.344214121E+01,-9.025668868E+01,11620000000.0,-6.321896973E+01,5.086026482E+01,11640000000.0,-6.461122676E+01,-1.403642053E+02,11660000000.0,-6.074597972E+01,-4.468267462E+01,11680000000.0,-7.366502348E+01,7.037254427E+01,11700000000.0,"-7.084579465E+01
","1.355231724E+02
"
9,11500000000.0,-6.341961255E+01,-8.754876979E+01,11520000000.0,-6.791002884E+01,1.665929874E+00,11540000000.0,-5.928054041E+01,1.405214246E+02,11560000000.0,-6.791581159E+01,-8.257729818E+01,11580000000.0,-6.417187228E+01,-5.525306176E+01,11600000000.0,-7.389126900E+01,8.450742950E+01,11620000000.0,-5.375516521E+01,1.777516855E+02,11640000000.0,-5.283952981E+01,-4.858805500E+01,11660000000.0,-5.986301948E+01,9.848586578E+01,11680000000.0,-5.801129735E+01,-1.475492803E+02,11700000000.0,"-6.456241831E+01
","4.153840845E-01
"
10,11500000000.0,-6.175685711E+01,-3.663204937E+01,11520000000.0,-6.892371615E+01,1.076289319E+02,11540000000.0,-5.869164514E+01,-1.764258802E+02,11560000000.0,-5.922605430E+01,1.165352655E+01,11580000000.0,-5.650728662E+01,1.011617834E+02,11600000000.0,-5.657975372E+01,-1.386037279E+02,11620000000.0,-5.672474620E+01,-3.695900125E+01,11640000000.0,-5.883126464E+01,8.432993559E+01,11660000000.0,-5.472271039E+01,-1.471401290E+02,11680000000.0,-5.396813922E+01,-2.849152012E+00,11700000000.0,"-5.852906516E+01
","9.635538420E+01
"
11,11500000000.0,-6.756455640E+01,9.547161247E+01,11520000000.0,-6.458987295E+01,-5.884790909E+01,11540000000.0,-5.980738919E+01,-1.300519688E+02,11560000000.0,-6.441185610E+01,9.562978026E+01,11580000000.0,-5.688943849E+01,1.633116538E+02,11600000000.0,-5.726425503E+01,-5.427176207E+01,11620000000.0,-5.305102599E+01,8.318857334E+01,11640000000.0,-5.382995871E+01,-1.753760411E+02,11660000000.0,-5.330870103E+01,-2.423968311E+01,11680000000.0,-5.294670965E+01,1.061555751E+02,11700000000.0,"-5.481142740E+01
","-1.282868016E+02
"
12,11500000000.0,-6.240701634E+01,1.449746174E+02,11520000000.0,-6.621670297E+01,-1.058322020E+02,11540000000.0,-6.789850243E+01,7.084885033E+01,11560000000.0,-6.316692677E+01,1.721176829E+02,11580000000.0,-5.855430318E+01,-1.046207604E+02,11600000000.0,-5.755011006E+01,6.643472927E+01,11620000000.0,-5.768987680E+01,-1.778129364E+02,11640000000.0,-5.941858026E+01,-5.145903921E+01,11660000000.0,-6.398523578E+01,9.580447725E+01,11680000000.0,-5.932481904E+01,-1.261760024E+02,11700000000.0,"-5.721529357E+01
","-5.306897884E+01
"
13,11500000000.0,-5.840593304E+01,1.755606680E+02,11520000000.0,-5.972636036E+01,-4.605118151E+01,11540000000.0,-6.134191978E+01,8.526205269E+01,11560000000.0,-6.146953133E+01,-1.326439771E+02,11580000000.0,-6.197879782E+01,4.246884428E+01,11600000000.0,-6.765158170E+01,-1.412970264E+02,11620000000.0,-6.992931644E+01,1.359937626E+02,11640000000.0,-6.922017562E+01,1.388645631E+02,11660000000.0,-6.885364924E+01,4.325017225E+01,11680000000.0,-6.329421674E+01,1.499534679E+02,11700000000.0,"-7.142163838E+01
","-8.409779949E+01
"
14,11500000000.0,-5.656121852E+01,-1.175809462E+02,11520000000.0,-5.967296045E+01,1.637142781E+01,11540000000.0,-5.430135791E+01,1.522805441E+02,11560000000.0,-5.621196282E+01,-1.009734240E+02,11580000000.0,-5.578233752E+01,-9.925269412E-01,11600000000.0,-5.923983970E+01,9.794246687E+01,11620000000.0,-6.719121495E+01,-1.615001439E+02,11640000000.0,-5.848351841E+01,-4.197083716E+01,11660000000.0,-5.510455522E+01,9.415997268E+01,11680000000.0,-5.414880786E+01,-1.415591499E+02,11700000000.0,"-5.516693490E+01
","-7.265623041E+00
"
15,11500000000.0,-6.228881691E+01,1.386631572E+01,11520000000.0,-6.119288729E+01,3.307433026E+01,11540000000.0,-5.650433713E+01,-1.771609119E+02,11560000000.0,-5.509758189E+01,-5.067685013E+01,11580000000.0,-5.472311134E+01,7.547171918E+01,11600000000.0,-5.843315790E+01,1.758188890E+02,11620000000.0,-5.722331867E+01,-9.095063638E+01,11640000000.0,-5.504299355E+01,3.453824359E+01,11660000000.0,-5.460746130E+01,1.583748515E+02,11680000000.0,-5.543372103E+01,-6.402035525E+01,11700000000.0,"-5.661492201E+01
","6.859110588E+01
"
